audio_file,annotation,high_f,low_f,start_time,end_time
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,76,36,91444.834,91448.701
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,81,28,91688.951,91692.317
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,65,26,91862.542,91867.376
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,69,43,91881.038,91883.58
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,72,25,92012.793,92018.343
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,85,23,92413.652,92419.596
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,85,33,92450.036,92453.724
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,77,35,92496.445,92501.78
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,68,23,92506.757,92510.481
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,87,22,92533.473,92539.596
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,86,27,92558.2,92563.141
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,76,27,92576.624,92582.174
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,77,25,92600.788,92606.839
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,80,29,92713.509,92717.806
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,79,21,92741.325,92746.23
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,74,23,92776.338,92783.105
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,80,19,92820.143,92826.194
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,85,21,92861.11,92866.875
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,80,19,92876.542,92882.307
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,85,35,92914.476,92917.77
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,87,28,93005.515,93010.312
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,78,25,93092.22,93098.414
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,81,20,93147.77,93153.105
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,84,37,93207.841,93210.813
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,59,21,93368.414,93371.494
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,52,18,93373.749,93376.579
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,76,30,93401.933,93405.944
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,91,41,93440.394,93444.046
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,80,19,93498.235,93504.358
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,89,40,93560.251,93564.082
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,73,29,93593.008,93596.588
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,87,29,94097.581,94101.627
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,73,37,94889.309,94892.102
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,71,33,95145.156,95146.875
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,69,33,95394.798,95397.125
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,80,41,99174.274,99176.35
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,62,36,99486.35,99488.427
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,81,36,100810.192,100812.448
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,70,30,100905.465,100907.291
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,63,30,101058.401,101060.514
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,59,32,101167.399,101171.517
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,69,22,101220.979,101225.384
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,77,26,101255.169,101258.141
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,83,43,101410.944,101413.522
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,81,33,101483.128,101487.353
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,73,36,101520.8,101524.56
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,79,29,101549.476,101552.305
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,71,30,101556.136,101560.325
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,68,35,101579.941,101582.519
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,60,23,101587.675,101591.685
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,68,19,101617.138,101621.685
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,63,21,101647.184,101650.765
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,74,37,101722.841,101725.348
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,72,24,102824.775,102829.001
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,65,30,102856.647,102859.332
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,62,25,102862.698,102866.422
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,62,21,102865.026,102869.358
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,68,34,103337.89,103340.003
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,71,27,103382.519,103387.031
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,64,25,103388.284,103391.578
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,60,22,103598.688,103602.734
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,79,32,103772.125,103775.885
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,71,24,103878.366,103883.486
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,73,33,103939.082,103941.731
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,75,32,103989.762,103993.558
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,71,27,104016.038,104020.228
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,66,30,104248.939,104254.238
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,65,32,104454.453,104457.854
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,71,21,104593.271,104598.176
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,61,16,104599.215,104602.939
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,74,26,104715.169,104719.68
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,70,26,106370.084,106375.67
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,72,33,106419.476,106421.839
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,61,32,108390.12,108392.77
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,56,33,108740.514,108743.02
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,69,28,108778.652,108782.34
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,61,24,110135.895,110139.332
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,73,40,115041.015,115044.166
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,68,37,115084.678,115087.578
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,62,37,127578.179,127580.972
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,62,37,128012.253,128015.046
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,53,25,190547.685,190549.655
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,95,45,196181.309,196183.529
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,40Hz,73,49,196258.123,196258.982
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,40Hz,62,35,208332.381,208334.35
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,85,33,248485.266,248488.847
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,85,33,248506.34,248510.601
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,63,29,248935.302,248939.205
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,70,36,248982.974,248985.588
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,80,51,248991.568,248995.327
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,73,40,249201.829,249206.806
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,60,31,249243.798,249248.059
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,69,40,249266.555,249269.777
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,40Hz,76,49,265773.754,265775.151
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,40Hz,68,47,265784.675,265785.821
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,40Hz,81,59,265818.588,265819.913
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,40Hz,84,59,265824.174,265825.57
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,40Hz,84,64,265830.834,265831.872
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,40Hz,71,48,266367.11,266368.793
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,40Hz,75,50,266387.979,266389.125
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,A NE Pacific,91,70,109134.449,109147.511
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,B NE Pacific,79,11,109175.577,109187.729
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,B NE Pacific,67,10,110030.993,110047.984
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,B NE Pacific,50,10,94032.268,94045.737
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,B NE Pacific,49,10,94046.473,94055.38
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,B NE Pacific,51,10,94748.286,94762.257
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,B NE Pacific,49,11,94762.974,94772.034
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,B NE Pacific,63,12,95049.742,95063.604
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,B NE Pacific,63,24,95063.489,95073.349
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,B NE Pacific,65,27,95104.32,95116.545
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,B NE Pacific,63,24,95118.359,95127.309
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,B NE Pacific,63,11,95158.323,95174.695
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,B NE Pacific,64,11,95258.468,95275.787
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,B NE Pacific,66,11,95308.104,95326.442
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,B NE Pacific,65,11,95612.901,95626.473
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,B NE Pacific,62,11,95626.795,95635.709
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,B NE Pacific,65,11,95886.212,95900.365
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,B NE Pacific,63,11,95900.506,95908.619
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,B NE Pacific,65,11,95939.123,95956.987
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,B NE Pacific,64,12,95988.286,96000.875
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,B NE Pacific,63,12,96041.379,96058.406
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,B NE Pacific,52,11,96324.757,96337.6
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,B NE Pacific,50,12,96670.615,96683.822
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,B NE Pacific,52,12,96722.179,96736.114
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,B NE Pacific,65,11,97165.776,97178.765
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,B NE Pacific,63,10,97179.492,97187.096
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,B NE Pacific,53,10,97218.323,97236.114
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,B NE Pacific,66,11,97588.068,97600.293
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,B NE Pacific,61,10,97601.561,97609.747
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,B NE Pacific,65,10,97768.141,97781.53
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,B NE Pacific,51,10,97820.797,97833.676
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,B NE Pacific,48,10,97835.017,97843.604
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,B NE Pacific,65,10,98068.541,98082.148
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,B NE Pacific,61,11,98083.011,98091.961
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,B NE Pacific,65,10,98427.122,98440.074
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,B NE Pacific,62,11,98440.869,98448.728
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,B NE Pacific,64,11,98529.123,98542.185
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,B NE Pacific,61,10,98543.156,98552.071
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,B NE Pacific,60,9,98944.721,98952.325
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,B NE Pacific,51,11,101659.487,101672.148
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,B NE Pacific,51,12,104654.866,104666.764
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,B NE Pacific,48,11,104668.941,104676.8
