audio_file,annotation,high_f,low_f,start_time,end_time
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,91,70,191193.717,191212.067
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,95,68,192647.859,192662.212
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,93,71,193192.518,193210.396
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,95,68,193317.351,193335.665
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,89,70,193443.862,193462.249
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,96,68,193642.482,193659.96
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,92,72,193888.295,193905.846
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,98,71,194022.3,194041.304
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,95,71,194150.919,194167.562
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,89,66,194357.896,194373.739
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,91,72,194494.989,194511.449
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,95,75,195135.716,195152.321
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,91,74,195269.422,195286.9
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,93,74,195407.351,195425.737
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,94,71,196007.242,196023.812
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,94,70,196228.441,196245.773
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,93,73,196267.896,196285.701
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,91,72,196401.428,196419.705
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,94,72,196440.992,196463.157
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,96,69,196714.153,196732.539
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,92,70,196862.736,196887.264
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,95,68,197129.931,197146.682
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,91,68,197208.077,197223.957
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,86,69,197274.698,197291.122
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,92,72,197641.828,197657.561
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,93,72,197845.897,197862.612
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,96,74,198015.461,198032.976
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,91,75,198096.951,198109.415
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,95,75,198109.095,198126.537
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,B NE Pacific,64,10,198144.662,198159.124
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,98,59,198188.877,198205.41
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,94,68,198249.168,198266.609
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,93,69,198378.223,198397.554
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,96,65,198452.409,198469.233
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,90,73,198617.605,198636.828
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,92,71,198659.713,198677.118
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,94,71,198982.845,198999.487
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,92,69,199033.099,199047.125
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,B NE Pacific,66,10,199031.355,199048.143
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,94,71,199135.716,199153.521
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,B NE Pacific,66,10,199183.317,199200.469
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,105,75,199262.809,199279.451
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,B NE Pacific,66,10,199311.791,199328.07
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,B NE Pacific,66,10,199446.551,199458.434
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,B NE Pacific,62,10,199459.749,199467.198
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,B NE Pacific,66,11,199496.224,199508.034
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,B NE Pacific,63,9,199509.713,199517.453
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,B NE Pacific,66,11,199609.095,199625.846
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,96,69,199691.864,199707.816
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,91,71,199724.407,199740.359
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,B NE Pacific,65,9,199740.512,199758.208
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,97,70,199823.608,199841.994
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,92,68,199962.082,199976.508
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,93,68,200185.752,200200.687
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,96,73,200316.878,200333.703
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,B NE Pacific,67,10,200501.937,200510.985
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,93,69,200592.409,200609.197
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,95,75,200709.967,200732.002
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,92,69,200732.117,200749.631
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,93,70,200781.063,200798.614
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,91,74,200871.208,200887.887
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,92,70,200917.168,200936.317
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,B NE Pacific,65,11,200922.582,200932.029
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,97,76,200989.5,201007.087
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,93,70,201053.498,201071.739
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,93,69,201093.025,201111.375
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,92,70,201112.008,201126.143
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,91,68,201218.919,201236.433
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,97,73,201248.294,201263.919
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,B NE Pacific,67,10,201296.368,201312.102
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,94,69,201360.809,201379.086
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,95,71,201412.662,201429.304
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,B NE Pacific,66,10,201460.518,201476.979
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,93,69,201494.261,201507.487
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,93,72,201550.336,201566.906
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,B NE Pacific,66,10,201599.355,201615.998
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,92,71,201633.825,201651.194
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,B NE Pacific,67,12,201684.842,201694.435
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,93,67,201873.389,201891.775
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,94,73,201966.332,201983.156
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,92,68,202007.095,202025.445
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,B NE Pacific,54,10,202014.224,202030.757
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,96,70,202107.277,202122.356
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,93,69,202141.136,202159.413
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,98,69,202242.807,202258.796
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,93,69,202278.301,202296.797
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,94,69,202410.373,202427.923
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,93,69,202559.682,202578.832
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,97,68,202630.118,202650.431
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,100,77,202901.063,202919.377
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,B NE Pacific,67,24,202952.298,202961.565
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,95,71,203039.101,203056.979
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,96,69,203181.826,203198.287
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,91,72,203306.441,203323.265
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,94,68,203412.262,203429.885
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,92,71,203539.464,203560.285
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,93,67,203673.752,203691.412
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,91,74,203778.919,203797.342
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,92,68,203804.442,203819.34
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,91,73,203866.404,203883.955
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,90,75,203910.082,203927.778
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,92,69,203939.973,203957.306
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,91,70,204130.009,204148.178
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,97,70,204163.825,204181.157
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,93,69,204300.3,204318.905
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,91,70,204412.553,204430.867
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,93,69,204483.897,204501.339
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,94,71,204617.095,204635.409
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,B NE Pacific,66,26,204668.338,204678.04
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,92,66,204756.441,204774.61
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,94,68,204961.572,204978.214
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,93,77,205146.55,205165.809
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,93,69,205289.101,205308.069
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,92,69,205449.428,205468.505
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,92,69,205588.81,205611.412
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,B NE Pacific,67,25,205638.548,205648.287
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,95,70,205722.88,205741.121
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,96,67,205911.499,205927.524
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,95,69,205959.61,205976.979
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,95,71,206097.495,206116.572
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,94,70,206379.828,206397.996
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,B NE Pacific,66,25,206430.954,206439.602
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,93,70,206562.88,206581.412
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,94,69,206694.479,206712.647
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,95,68,206920.99,206940.794
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,98,76,207059.391,207077.851
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,91,69,207197.313,207215.736
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,95,69,207331.972,207351.121
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,93,74,207468.185,207485.736
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,92,69,207685.569,207703.955
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,91,69,207827.313,207845.699
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,91,76,208018.003,208035.554
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,94,68,208218.476,208235.881
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,92,70,208355.932,208373.374
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,90,74,208737.531,208754.21
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,92,74,208881.753,208898.25
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,91,75,209024.261,209042.357
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,97,70,209066.95,209081.921
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,92,71,209174.37,209192.611
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,92,69,209302.735,209320.067
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,95,71,209346.95,209364.391
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,B NE Pacific,69,10,209394.297,209411.157
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,109,54,209536.55,209555.663
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,92,68,209558.701,209577.233
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,B NE Pacific,79,10,209587.204,209605.154
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,109,68,209853.28,209872.865
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,B NE Pacific,66,9,209904.588,209922.502
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,102,73,209931.208,209949.195
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,B NE Pacific,68,10,209979.638,209996.39
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,100,69,210129.755,210147.269
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,95,68,210283.498,210300.394
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,94,69,210320.809,210340.103
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,B NE Pacific,67,10,210371.572,210389.522
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,96,68,210450.805,210469.482
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,B NE Pacific,66,9,210490.986,210507.301
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,96,70,210554.518,210572.796
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,96,67,210620.841,210637.665
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,92,70,210732.113,210750.427
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,96,71,210866.408,210882.905
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,91,69,210977.062,210996.393
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,92,73,211020.187,211036.357
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,B NE Pacific,67,9,211026.59,211042.541
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,96,68,211112.774,211130.616
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,97,69,211266.444,211286.212
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,94,68,211569.86,211585.812
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,92,69,211603.646,211621.924
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,B NE Pacific,65,11,211654.119,211666.001
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,90,69,211777.316,211794.722
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,96,72,212155.281,212171.706
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,93,68,212175.027,212194.577
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,B NE Pacific,69,10,212202.876,212217.229
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,B NE Pacific,67,11,212225.645,212235.71
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,98,70,212307.68,212321.27
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,93,69,212324.7,212342.759
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,94,69,212454.155,212472.65
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,B NE Pacific,52,10,212502.556,212512.549
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,93,70,212616.044,212635.013
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,92,67,212616.044,212635.013
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,92,69,212744.736,212763.014
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,95,69,212744.736,212763.014
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,A NE Pacific,92,70,212792.113,212807.883
